Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI)
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0909,0.9091,,333.15,15.645,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0909,0.9091,,338.15,13.287,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0909,0.9091,,343.15,11.402,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,293.15,76.631,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,298.15,57.941,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,303.15,44.819,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,308.15,35.259,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,313.15,28.277,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,318.15,22.986,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,323.15,18.966,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,328.15,15.865,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,333.15,13.428,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Allyltriphenylphosphonium bromide,Triethylene glycol,,0.0588,0.9412,,343.15,9.8905,10.1016/j.molliq.2017.06.024
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Acetamide,,0.25,0.75,,313.15,20.29,10.1039/C2RA22990K
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Caprolactam,,0.25,0.75,,313.15,294.31,10.1039/C2RA22990K
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Urea,,0.4,0.6,,313.15,27.76,10.1039/C2RA22990K
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Glycerol,,0.4,0.6,,313.15,71.18,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Glycerol,,0.3333,0.6667,,313.15,88.64,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Glycerol,,0.25,0.75,,313.15,107.84,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Glycerol,,0.2,0.8,,313.15,136.17,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Ethylene glycol,,0.25,0.75,,313.15,11.46,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Urea,,0.4,0.6,,313.15,41.04,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Acetamide,,0.4,0.6,,313.15,26.22,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Ammonium thiocyanate,Caprolactam,,0.25,0.75,,313.15,382.6,10.1016/j.cej.2018.10.077
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,333.15,344,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,328.15,506,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,323.15,732,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,318.15,1224,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,313.15,2340,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,308.15,4054,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,303.15,6967,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,298.15,12698,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,P-Toluenesulfonic acid monohydrate,,0.3,0.7,,293.15,26.457,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Citric acid monohydrate,,0.5,0.5,,333.15,76.406,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Citric acid monohydrate,,0.5,0.5,,328.15,102.953,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Citric acid monohydrate,,0.5,0.5,,323.15,135.35,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Citric acid monohydrate,,0.5,0.5,,318.15,172.454,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Citric acid monohydrate,,0.5,0.5,,313.15,292.536,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,333.15,207,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,328.15,419,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,323.15,514,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,318.15,748,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,313.15,1158,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,308.15,1741,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,303.15,3115,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,298.15,4108,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Oxalic acid dihydrate,,0.5,0.5,,293.15,5152,10.1021/acs.jced.6b00486
2,Ⅲ,0,0,1,0,0,Butyltriphenylphosphonium bromide,Ethylene glycol,,0.077,0.923,,303.15,28.15,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Methyltriphenylphosphonium bromide,Monoethanolamine,,0.111,0.889,,303.15,34.59,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Methyltriphenylphosphonium bromide,Monoethanolamine,,0.125,0.875,,303.15,39.487,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Methyltriphenylphosphonium bromide,Monoethanolamine,,0.143,0.857,,303.15,42.911,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Diethanolamine,,0.143,0.857,,303.15,420.303,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Monoethanolamine,,0.143,0.857,,303.15,43.012,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Triethanolamine,,0.25,0.75,,303.15,606.707,10.1016/j.ijggc.2016.02.006
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,293.15,334.28,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,298.15,238.16,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,303.15,166.52,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,308.15,122.72,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,313.15,94.54,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,318.15,75.82,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,323.15,59.99,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,328.15,57.86,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,Acetic acid,,0.333,0.667,,333.15,41.67,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,293.15,1434.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,298.15,962.2,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,303.15,619.78,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,308.15,414.5,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,313.15,297.01,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,318.15,213.6,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,323.15,160.74,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,328.15,148.3,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyl(2-hydroxyethyl)dimethylammonium chloride,DL-Lactic acid,,0.333,0.667,,333.15,93.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,293.15,1434.23,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,298.15,900.26,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,303.15,570.5,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,308.15,385.16,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,313.15,266.06,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,318.15,214.46,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,323.15,142.45,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,328.15,112.76,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltriethylammonium chloride,Acetic acid,,0.333,0.667,,333.15,84.09,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,293.15,341.1,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,298.15,244.04,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,303.15,173.29,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,308.15,133.86,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,313.15,112.7,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,318.15,96.15,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,323.15,84.9,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,328.15,80.89,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Acetic acid,,0.333,0.667,,333.15,74.12,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,293.15,151.3,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,298.15,113.01,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,303.15,85.38,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,308.15,68.62,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,313.15,55.25,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,318.15,49.83,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,323.15,39.11,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,328.15,35.04,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium chloride,Glycerol,,0.333,0.667,,333.15,22.39,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,293.15,22.19,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,298.15,20.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,303.15,18.98,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,308.15,17.68,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,313.15,16.68,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,318.15,15.96,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,323.15,15.56,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,328.15,14.72,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethanolamine,,0.125,0.875,,333.15,14.41,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,293.15,138.51,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,298.15,101.44,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,303.15,78.19,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,308.15,62.66,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,313.15,51.54,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,318.15,43.77,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,323.15,38,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,328.15,33.92,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Guanidine hydrochloride,Ethanolamine,,0.333,0.667,,333.15,28.81,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,293.15,104.34,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,298.15,78.32,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,303.15,58.59,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,308.15,45.65,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,313.15,36.91,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,318.15,30.62,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,323.15,25.69,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,328.15,23.63,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,"1,2-Propanediol",,0.2,0.8,,333.15,19.29,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,293.15,163.95,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,298.15,119.53,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,303.15,86.33,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,308.15,67.43,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,313.15,52.49,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,318.15,43.48,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,323.15,36.44,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,328.15,30.66,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Acetic acid,,0.2,0.8,,333.15,21.59,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,293.15,142.95,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,298.15,118.49,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,303.15,97.73,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,308.15,80.56,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,313.15,67.73,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,318.15,55.87,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,323.15,49.01,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,328.15,45.23,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Ethylene glycol,,0.25,0.75,,333.15,43.24,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,293.15,149.85,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,298.15,110.52,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,303.15,82.47,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,308.15,66.19,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,313.15,53.79,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,318.15,41.94,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,323.15,36.12,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,328.15,30.75,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Glycerol,,0.2,0.8,,333.15,27.12,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,293.15,1658.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,298.15,957.09,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,303.15,574.67,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,308.15,365.74,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,313.15,243.95,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,318.15,170.58,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,323.15,124.79,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,328.15,91.2,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Methyltriphenyl phosphonium bromide,Levulinic acid,,0.25,0.75,,333.15,71.33,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,293.15,2753.21,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,298.15,1748.19,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,303.15,1036.18,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,308.15,632.81,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,313.15,436.33,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,318.15,280.14,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,323.15,210.18,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,328.15,178.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Acetic acid,,0.333,0.667,,333.15,113.94,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,293.15,70.89,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,298.15,55.66,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,303.15,43.58,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,308.15,36.01,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,313.15,30.16,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,318.15,26.54,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,323.15,24.36,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,328.15,21.76,10.1039/C6NJ03140D
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Ethanolamine,,0.143,0.857,,333.15,18.76,10.1039/C6NJ03140D
